COUNTRY_CODE,SUBNATIONAL1_CODE,SUBNATIONAL2_CODE,SUBNATIONAL2_NAME
CA,CA-AB,CA-AB-EI,Red Deer
CA,CA-AB,CA-AB-EL,Edmonton
CA,CA-AB,CA-AB-ET,Grande Cache
CA,CA-AB,CA-AB-FI,Drumheller
CA,CA-AB,CA-AB-FN,Banff
CA,CA-AB,CA-AB-FO,Hanna
CA,CA-AB,CA-AB-FT,Edson
CA,CA-AB,CA-AB-NI,Rocky Mountain House
CA,CA-AB,CA-AB-NT,Grande Prairie
CA,CA-AB,CA-AB-ON,Medicine Hat
CA,CA-AB,CA-AB-SE,Stettler
CA,CA-AB,CA-AB-SI,Calgary
CA,CA-AB,CA-AB-SN,Slave Lake
CA,CA-AB,CA-AB-ST,Fort McMurray
CA,CA-AB,CA-AB-TE,Camrose-Lloydminister
CA,CA-AB,CA-AB-TN,Athabasca
CA,CA-AB,CA-AB-TR,Fort MacLeod
CA,CA-AB,CA-AB-TV,St. Paul
CA,CA-AB,CA-AB-TW,Lethbridge
CA,CA-BC,CA-BC-AC,Alberni-Clayoquot
CA,CA-BC,CA-BC-BN,Bulkley-Nechako
CA,CA-BC,CA-BC-CC,Central Coast
CA,CA-BC,CA-BC-CK,Central Kootenay
CA,CA-BC,CA-BC-CO,Central Okanagan
CA,CA-BC,CA-BC-CP,Capital
CA,CA-BC,CA-BC-CR,Cariboo
CA,CA-BC,CA-BC-CS,Columbia-Shuswap
CA,CA-BC,CA-BC-CV,Cowichan Valley
CA,CA-BC,CA-BC-CX,Comox-Strathcona
CA,CA-BC,CA-BC-EK,East Kootenay
CA,CA-BC,CA-BC-FF,Fraser-Fort George
CA,CA-BC,CA-BC-FV,Fraser Valley
CA,CA-BC,CA-BC-GV,Metro Vancouver
CA,CA-BC,CA-BC-KB,Kootenay Boundary
CA,CA-BC,CA-BC-KS,Kitimat-Stikine
CA,CA-BC,CA-BC-MW,Mount Waddington
CA,CA-BC,CA-BC-NA,Nanaimo
CA,CA-BC,CA-BC-NO,North Okanagan
CA,CA-BC,CA-BC-NR,Northern Rockies
CA,CA-BC,CA-BC-OS,Okanagan-Similkameen
CA,CA-BC,CA-BC-PC,Peace River
CA,CA-BC,CA-BC-PW,Powell River
CA,CA-BC,CA-BC-SC,Sunshine Coast
CA,CA-BC,CA-BC-SL,Squamish-Lillooet
CA,CA-BC,CA-BC-SQ,Skeena-Queen Charlotte
CA,CA-BC,CA-BC-ST,Stikine
CA,CA-BC,CA-BC-TN,Thompson-Nicola
CA,CA-MB,CA-MB-EE,Churchill and Northern Manitoba
CA,CA-MB,CA-MB-EI,Central Manitoba - Central Plains
CA,CA-MB,CA-MB-EL,Winnipeg
CA,CA-MB,CA-MB-ET,North Interlake Area
CA,CA-MB,CA-MB-FI,South West Westman
CA,CA-MB,CA-MB-FN,Western Manitoba Westman
CA,CA-MB,CA-MB-FO,Pilot Mound Area
CA,CA-MB,CA-MB-FT,South Interlake
CA,CA-MB,CA-MB-NI,Portage la Prairie Area
CA,CA-MB,CA-MB-NT,North East Northern Region
CA,CA-MB,CA-MB-ON,Eastern Manitoba - Eastman
CA,CA-MB,CA-MB-SE,Brandon Area
CA,CA-MB,CA-MB-SI,Virden Area
CA,CA-MB,CA-MB-SN,Dauphin
CA,CA-MB,CA-MB-ST,Roblin - Russell - Rossburn Area
CA,CA-MB,CA-MB-TE,Whitehorse Plains
CA,CA-MB,CA-MB-TN,Selkirk Area
CA,CA-MB,CA-MB-TO,Flin Flon and North West
CA,CA-MB,CA-MB-TR,Pembina Valley
CA,CA-MB,CA-MB-TT,Swan River
CA,CA-MB,CA-MB-TV,Beausejour Area
CA,CA-MB,CA-MB-TW,Steinbach Area
CA,CA-MB,CA-MB-TY,Thompson and North Central
CA,CA-NB,CA-NB-AL,Albert
CA,CA-NB,CA-NB-CA,Carleton
CA,CA-NB,CA-NB-CH,Charlotte
CA,CA-NB,CA-NB-GL,Gloucester
CA,CA-NB,CA-NB-KE,Kent
CA,CA-NB,CA-NB-KI,Kings
CA,CA-NB,CA-NB-MA,Madawaska
CA,CA-NB,CA-NB-NO,Northumberland
CA,CA-NB,CA-NB-QU,Queens
CA,CA-NB,CA-NB-RE,Restigouche
CA,CA-NB,CA-NB-SJ,Saint John
CA,CA-NB,CA-NB-SU,Sunbury
CA,CA-NB,CA-NB-VI,Victoria
CA,CA-NB,CA-NB-WE,Westmorland
CA,CA-NB,CA-NB-YO,York
CA,CA-NL,CA-NL-EI,Notre Dame Bay-Lewisporte
CA,CA-NL,CA-NL-EL,Nunatsiavut-Nain
CA,CA-NL,CA-NL-FI,Humber District-Corner Brook
CA,CA-NL,CA-NL-FO,St. George's-Stephenville
CA,CA-NL,CA-NL-NI,Northern Peninsula-St. Anthony
CA,CA-NL,CA-NL-ON,Avalon Peninsula-St. John's
CA,CA-NL,CA-NL-SE,Bonavista/Trinity-Clarenville
CA,CA-NL,CA-NL-SI,Central Newfoundland-Grand Falls-Windsor
CA,CA-NL,CA-NL-TE,Labrador-Happy Valley-Goose Bay
CA,CA-NL,CA-NL-TR,South Coast-Channel-Port aux Basques
CA,CA-NL,CA-NL-TW,Burin Peninsula-Marystown
CA,CA-NS,CA-NS-AG,Antigonish
CA,CA-NS,CA-NS-AP,Annapolis
CA,CA-NS,CA-NS-CB,Cape Breton
CA,CA-NS,CA-NS-CO,Colchester
CA,CA-NS,CA-NS-CU,Cumberland
CA,CA-NS,CA-NS-DI,Digby
CA,CA-NS,CA-NS-GU,Guysborough
CA,CA-NS,CA-NS-HL,Halifax
CA,CA-NS,CA-NS-HN,Hants
CA,CA-NS,CA-NS-IN,Inverness
CA,CA-NS,CA-NS-KI,Kings
CA,CA-NS,CA-NS-LU,Lunenburg
CA,CA-NS,CA-NS-PI,Pictou
CA,CA-NS,CA-NS-QU,Queens
CA,CA-NS,CA-NS-RI,Richmond
CA,CA-NS,CA-NS-SH,Shelburne
CA,CA-NS,CA-NS-VI,Victoria
CA,CA-NS,CA-NS-YA,Yarmouth
CA,CA-NT,CA-NT-FS,Fort Smith
CA,CA-NT,CA-NT-IN,Inuvik
CA,CA-NU,CA-NU-KT,Kitikmeot
CA,CA-NU,CA-NU-KV,Keewatin
CA,CA-NU,CA-NU-QK,Baffin
CA,CA-ON,CA-ON-AL,Algoma
CA,CA-ON,CA-ON-BC,Bruce
CA,CA-ON,CA-ON-BN,Brant
CA,CA-ON,CA-ON-CO,Cochrane
CA,CA-ON,CA-ON-DF,Dufferin
CA,CA-ON,CA-ON-DR,Durham
CA,CA-ON,CA-ON-EL,Elgin
CA,CA-ON,CA-ON-ES,Essex
CA,CA-ON,CA-ON-FR,Frontenac
CA,CA-ON,CA-ON-GR,Grey
CA,CA-ON,CA-ON-HA,Hamilton
CA,CA-ON,CA-ON-HB,Haliburton
CA,CA-ON,CA-ON-HD,Haldimand
CA,CA-ON,CA-ON-HS,Hastings
CA,CA-ON,CA-ON-HT,Halton
CA,CA-ON,CA-ON-HU,Huron
CA,CA-ON,CA-ON-KR,Kenora
CA,CA-ON,CA-ON-KT,Chatham-Kent
CA,CA-ON,CA-ON-LA,Lennox and Addington
CA,CA-ON,CA-ON-LG,Leeds and Grenville
CA,CA-ON,CA-ON-LM,Lambton
CA,CA-ON,CA-ON-LN,Lanark
CA,CA-ON,CA-ON-MA,Manitoulin
CA,CA-ON,CA-ON-MI,Middlesex
CA,CA-ON,CA-ON-MU,Muskoka
CA,CA-ON,CA-ON-NF,Norfolk
CA,CA-ON,CA-ON-NG,Niagara
CA,CA-ON,CA-ON-NP,Nipissing
CA,CA-ON,CA-ON-NU,Northumberland
CA,CA-ON,CA-ON-OT,Ottawa
CA,CA-ON,CA-ON-OX,Oxford
CA,CA-ON,CA-ON-PB,Peterborough
CA,CA-ON,CA-ON-PE,Prince Edward
CA,CA-ON,CA-ON-PL,Peel
CA,CA-ON,CA-ON-PR,Prescott and Russell
CA,CA-ON,CA-ON-PS,Parry Sound
CA,CA-ON,CA-ON-PT,Perth
CA,CA-ON,CA-ON-RE,Renfrew
CA,CA-ON,CA-ON-RR,Rainy River
CA,CA-ON,CA-ON-SB,Sudbury
CA,CA-ON,CA-ON-SC,Simcoe
CA,CA-ON,CA-ON-SD,"Stormont, Dundas and Glengarry"
CA,CA-ON,CA-ON-SU,Greater Sudbury
CA,CA-ON,CA-ON-TB,Thunder Bay
CA,CA-ON,CA-ON-TI,Timiskaming
CA,CA-ON,CA-ON-TO,Toronto
CA,CA-ON,CA-ON-VI,Kawartha Lakes
CA,CA-ON,CA-ON-WL,Wellington
CA,CA-ON,CA-ON-WT,Waterloo
CA,CA-ON,CA-ON-YO,York
CA,CA-PE,CA-PE-KI,Kings
CA,CA-PE,CA-PE-PR,Prince
CA,CA-PE,CA-PE-QU,Queens
CA,CA-QC,CA-QC-AB,Abitibi
CA,CA-QC,CA-QC-AC,Acton
CA,CA-QC,CA-QC-AG,Argenteuil
CA,CA-QC,CA-QC-AL,Antoine-Labelle
CA,CA-QC,CA-QC-AN,L'Assomption
CA,CA-QC,CA-QC-AO,Abitibi-Ouest
CA,CA-QC,CA-QC-APP,Les Appalaches
CA,CA-QC,CA-QC-AS,Les Sources
CA,CA-QC,CA-QC-AT,Arthabaska
CA,CA-QC,CA-QC-AV,Avignon
CA,CA-QC,CA-QC-BA,Les Basques
CA,CA-QC,CA-QC-BC,Bécancour
CA,CA-QC,CA-QC-BH,Beauharnois-Salaberry
CA,CA-QC,CA-QC-BL,Bellechasse
CA,CA-QC,CA-QC-BM,Brome-Missisquoi
CA,CA-QC,CA-QC-BO,Bonaventure
CA,CA-QC,CA-QC-BR,Pierre-De Saurel
CA,CA-QC,CA-QC-BS,Beauce-Sartigan
CA,CA-QC,CA-QC-CAN,Caniapiscau
CA,CA-QC,CA-QC-CB,La Côte-de-Beaupré
CA,CA-QC,CA-QC-CE,Charlevoix-Est
CA,CA-QC,CA-QC-CG,La Côte-de-Gaspé
CA,CA-QC,CA-QC-CM,Shawinigan
CA,CA-QC,CA-QC-CO,Les Collines-de-l'Outaouais
CA,CA-QC,CA-QC-CP,Longueuil
CA,CA-QC,CA-QC-CT,Coaticook
CA,CA-QC,CA-QC-CV,Charlevoix
CA,CA-QC,CA-QC-DA,D'Autray
CA,CA-QC,CA-QC-DD,Le Domaine-du-Roy
CA,CA-QC,CA-QC-DE,Lévis
CA,CA-QC,CA-QC-DM,Deux-Montagnes
CA,CA-QC,CA-QC-DR,La Haute-Gaspésie
CA,CA-QC,CA-QC-DU,Drummond
CA,CA-QC,CA-QC-ER,L'Érable
CA,CA-QC,CA-QC-ET,Les Etchemins
CA,CA-QC,CA-QC-FR,Trois-Rivières
CA,CA-QC,CA-QC-FS,Le Fjord-du-Saguenay
CA,CA-QC,CA-QC-GR,Le Granit
CA,CA-QC,CA-QC-GSL,Le Golfe-du-Saint-Laurent
CA,CA-QC,CA-QC-HC,La Haute-Côte-Nord
CA,CA-QC,CA-QC-HF,Le Haut-Saint-François
CA,CA-QC,CA-QC-HL,Le Haut-Saint-Laurent
CA,CA-QC,CA-QC-HM,La Tuque
CA,CA-QC,CA-QC-HR,Le Haut-Richelieu
CA,CA-QC,CA-QC-HY,La Haute-Yamaska
CA,CA-QC,CA-QC-IM,Les Îles-de-la-Madeleine
CA,CA-QC,CA-QC-IO,L'Île-d'Orléans
CA,CA-QC,CA-QC-IS,L'Islet
CA,CA-QC,CA-QC-JAM,Jamésie
CA,CA-QC,CA-QC-JC,La Jacques-Cartier
CA,CA-QC,CA-QC-JN,Les Jardins-de-Napierville
CA,CA-QC,CA-QC-JO,Joliette
CA,CA-QC,CA-QC-KA,Kamouraska
CA,CA-QC,CA-QC-LCH,Les Chenaux
CA,CA-QC,CA-QC-LJ,Marguerite-D'Youville
CA,CA-QC,CA-QC-LL,Les Laurentides
CA,CA-QC,CA-QC-LO,Lotbinière
CA,CA-QC,CA-QC-LS,Lac-Saint-Jean-Est
CA,CA-QC,CA-QC-LV,Laval
CA,CA-QC,CA-QC-MB,Minganie
CA,CA-QC,CA-QC-MC,Maria-Chapdelaine
CA,CA-QC,CA-QC-ME,Mékinac
CA,CA-QC,CA-QC-MG,Memphrémagog
CA,CA-QC,CA-QC-MI,La Mitis
CA,CA-QC,CA-QC-MK,Les Maskoutains
CA,CA-QC,CA-QC-ML,Mirabel
CA,CA-QC,CA-QC-MM,Montmagny
CA,CA-QC,CA-QC-MN,Manicouagan
CA,CA-QC,CA-QC-MO,Montcalm
CA,CA-QC,CA-QC-MP,La Matapédia
CA,CA-QC,CA-QC-MR,Montréal
CA,CA-QC,CA-QC-MS,Maskinongé
CA,CA-QC,CA-QC-MT,La Matanie
CA,CA-QC,CA-QC-MU,Les Moulins
CA,CA-QC,CA-QC-MW,Matawinie
CA,CA-QC,CA-QC-NB,La Nouvelle-Beauce
CA,CA-QC,CA-QC-NQ,Kativik
CA,CA-QC,CA-QC-NY,Nicolet-Yamaska
CA,CA-QC,CA-QC-OU,Gatineau
CA,CA-QC,CA-QC-PB,Le Rocher-Percé
CA,CA-QC,CA-QC-PH,Les Pays-d'en-Haut
CA,CA-QC,CA-QC-PN,Pontiac
CA,CA-QC,CA-QC-PP,Papineau
CA,CA-QC,CA-QC-PR,Portneuf
CA,CA-QC,CA-QC-QU,Québec
CA,CA-QC,CA-QC-RC,Robert-Cliche
CA,CA-QC,CA-QC-RD,La Rivière-du-Nord
CA,CA-QC,CA-QC-RL,Rivière-du-Loup
CA,CA-QC,CA-QC-RM,Rimouski-Neigette
CA,CA-QC,CA-QC-RN,Rouyn-Noranda
CA,CA-QC,CA-QC-RS,Roussillon
CA,CA-QC,CA-QC-RV,Rouville
CA,CA-QC,CA-QC-SAG,Saguenay
CA,CA-QC,CA-QC-SH,Sherbrooke
CA,CA-QC,CA-QC-SR,Sept-Rivières
CA,CA-QC,CA-QC-TB,Thérèse-De Blainville
CA,CA-QC,CA-QC-TM,Témiscamingue
CA,CA-QC,CA-QC-TT,Témiscouata
CA,CA-QC,CA-QC-VF,Le Val-Saint-François
CA,CA-QC,CA-QC-VG,La Vallée-de-la-Gatineau
CA,CA-QC,CA-QC-VO,La Vallée-de-l'Or
CA,CA-QC,CA-QC-VR,La Vallée-du-Richelieu
CA,CA-QC,CA-QC-VS,Vaudreuil-Soulanges
CA,CA-SK,CA-SK-EI,Swift Current
CA,CA-SK,CA-SK-EL,Saskatoon
CA,CA-SK,CA-SK-ET,La Ronge
CA,CA-SK,CA-SK-FI,Melville
CA,CA-SK,CA-SK-FN,Prince Albert
CA,CA-SK,CA-SK-FO,Maple Creek
CA,CA-SK,CA-SK-FT,Melfort
CA,CA-SK,CA-SK-NI,Yorkton
CA,CA-SK,CA-SK-ON,Estevan
CA,CA-SK,CA-SK-SE,Moose Jaw
CA,CA-SK,CA-SK-SI,Regina
CA,CA-SK,CA-SK-SN,Lloydminster
CA,CA-SK,CA-SK-ST,North Battleford
CA,CA-SK,CA-SK-TE,Wynyard
CA,CA-SK,CA-SK-TN,Kindersley
CA,CA-SK,CA-SK-TR,Assiniboia
CA,CA-SK,CA-SK-TV,Battleford
CA,CA-SK,CA-SK-TW,Weyburn
CA,CA-YT,CA-YT-YT,Yukon
ES,ES-AN,ES-AN-AM,Almería
ES,ES-AN,ES-AN-CD,Cádiz
ES,ES-AN,ES-AN-CO,Córdoba
ES,ES-AN,ES-AN-GD,Granada
ES,ES-AN,ES-AN-HL,Huelva
ES,ES-AN,ES-AN-JA,Jaén
ES,ES-AN,ES-AN-MG,Málaga
ES,ES-AN,ES-AN-SV,Sevilla
ES,ES-AR,ES-AR-HS,Huesca
ES,ES-AR,ES-AR-TE,Teruel
ES,ES-AR,ES-AR-ZG,Zaragoza
ES,ES-CL,ES-CL-AV,Ávila
ES,ES-CL,ES-CL-BU,Burgos
ES,ES-CL,ES-CL-LN,León
ES,ES-CL,ES-CL-PL,Palencia
ES,ES-CL,ES-CL-SG,Segovia
ES,ES-CL,ES-CL-SL,Salamanca
ES,ES-CL,ES-CL-SR,Soria
ES,ES-CL,ES-CL-VD,Valladolid
ES,ES-CL,ES-CL-ZM,Zamora
ES,ES-CM,ES-CM-AB,Albacete
ES,ES-CM,ES-CM-CR,Ciudad Real
ES,ES-CM,ES-CM-CU,Cuenca
ES,ES-CM,ES-CM-GJ,Guadalajara
ES,ES-CM,ES-CM-TD,Toledo
ES,ES-CT,ES-CT-BR,Barcelona
ES,ES-CT,ES-CT-GN,Girona
ES,ES-CT,ES-CT-LD,Lleida
ES,ES-CT,ES-CT-TG,Tarragona
ES,ES-EX,ES-EX-BD,Badajoz
ES,ES-EX,ES-EX-CC,Cáceres
ES,ES-GA,ES-GA-AC,A Coruña
ES,ES-GA,ES-GA-LG,Lugo
ES,ES-GA,ES-GA-OR,Ourense
ES,ES-GA,ES-GA-PV,Pontevedra
ES,ES-PV,ES-PV-AA,Araba
ES,ES-PV,ES-PV-GP,Gipuzkoa
ES,ES-PV,ES-PV-VZ,Bizkaia
ES,ES-VC,ES-VC-AN,Alicante
ES,ES-VC,ES-VC-CS,Castellón
ES,ES-VC,ES-VC-VN,Valencia
GB,GB-ENG,GB-ENG-BDF,Bedfordshire
GB,GB-ENG,GB-ENG-BKM,Buckinghamshire
GB,GB-ENG,GB-ENG-BNS,South Yorkshire
GB,GB-ENG,GB-ENG-BRC,Berkshire
GB,GB-ENG,GB-ENG-BST,Bristol
GB,GB-ENG,GB-ENG-CAM,Cambridgeshire
GB,GB-ENG,GB-ENG-CHS,Cheshire
GB,GB-ENG,GB-ENG-CMA,Cumbria
GB,GB-ENG,GB-ENG-CON,Cornwall
GB,GB-ENG,GB-ENG-DBY,Derbyshire
GB,GB-ENG,GB-ENG-DEV,Devon
GB,GB-ENG,GB-ENG-DOR,Dorset
GB,GB-ENG,GB-ENG-DUR,Durham
GB,GB-ENG,GB-ENG-ERY,East Riding of Yorkshire
GB,GB-ENG,GB-ENG-ESS,Essex
GB,GB-ENG,GB-ENG-ESX,East Sussex
GB,GB-ENG,GB-ENG-GAT,Tyne and Wear
GB,GB-ENG,GB-ENG-GLS,Gloucestershire
GB,GB-ENG,GB-ENG-HAL,Halton
GB,GB-ENG,GB-ENG-HAM,Hampshire
GB,GB-ENG,GB-ENG-HEF,Herefordshire
GB,GB-ENG,GB-ENG-HRT,Hertfordshire
GB,GB-ENG,GB-ENG-IOW,Isle of Wight
GB,GB-ENG,GB-ENG-KEN,Kent
GB,GB-ENG,GB-ENG-KWL,Merseyside
GB,GB-ENG,GB-ENG-LAN,Lancashire
GB,GB-ENG,GB-ENG-LEC,Leicestershire
GB,GB-ENG,GB-ENG-LIN,Lincolnshire
GB,GB-ENG,GB-ENG-LND,London
GB,GB-ENG,GB-ENG-MAN,Manchester
GB,GB-ENG,GB-ENG-NBL,Northumberland
GB,GB-ENG,GB-ENG-NFK,Norfolk
GB,GB-ENG,GB-ENG-NTH,Northamptonshire
GB,GB-ENG,GB-ENG-NTT,Nottinghamshire
GB,GB-ENG,GB-ENG-NYK,North Yorkshire
GB,GB-ENG,GB-ENG-OXF,Oxfordshire
GB,GB-ENG,GB-ENG-RUT,Rutland
GB,GB-ENG,GB-ENG-SAW,West Midlands
GB,GB-ENG,GB-ENG-SFK,Suffolk
GB,GB-ENG,GB-ENG-SHR,Shropshire
GB,GB-ENG,GB-ENG-SOM,Somerset
GB,GB-ENG,GB-ENG-SRY,Surrey
GB,GB-ENG,GB-ENG-STS,Staffordshire
GB,GB-ENG,GB-ENG-STT,Stockton-on-Tees
GB,GB-ENG,GB-ENG-WAR,Warwickshire
GB,GB-ENG,GB-ENG-WIL,Wiltshire
GB,GB-ENG,GB-ENG-WKF,West Yorkshire
GB,GB-ENG,GB-ENG-WOR,Worcestershire
GB,GB-ENG,GB-ENG-WSX,West Sussex
GB,GB-NIR,GB-NIR-ANT,Antrim
GB,GB-NIR,GB-NIR-ARM,Armagh
GB,GB-NIR,GB-NIR-BFS,Belfast
GB,GB-NIR,GB-NIR-DOW,Down
GB,GB-NIR,GB-NIR-DRY,Derry
GB,GB-NIR,GB-NIR-FER,Fermanagh
GB,GB-NIR,GB-NIR-NYM,Newry and Mourne
GB,GB-NIR,GB-NIR-OMH,Omagh
GB,GB-SCT,GB-SCT-ABD,Aberdeenshire
GB,GB-SCT,GB-SCT-ABE,Aberdeen
GB,GB-SCT,GB-SCT-AGB,Argyll and Bute
GB,GB-SCT,GB-SCT-ANS,Angus
GB,GB-SCT,GB-SCT-CLK,Clackmannanshire
GB,GB-SCT,GB-SCT-DGY,Dumfries and Galloway
GB,GB-SCT,GB-SCT-DND,Dundee
GB,GB-SCT,GB-SCT-EAY,East Ayrshire
GB,GB-SCT,GB-SCT-EDH,Edinburgh
GB,GB-SCT,GB-SCT-EDU,East Dunbartonshire
GB,GB-SCT,GB-SCT-ELN,East Lothian
GB,GB-SCT,GB-SCT-ELS,Eilean Siar
GB,GB-SCT,GB-SCT-FAL,Falkirk
GB,GB-SCT,GB-SCT-FIF,Fife
GB,GB-SCT,GB-SCT-GLG,Glasgow
GB,GB-SCT,GB-SCT-HLD,Highland
GB,GB-SCT,GB-SCT-MLN,Midlothian
GB,GB-SCT,GB-SCT-MRY,Moray
GB,GB-SCT,GB-SCT-NAY,North Ayshire
GB,GB-SCT,GB-SCT-NLK,North Lanarkshire
GB,GB-SCT,GB-SCT-ORK,Orkney Islands
GB,GB-SCT,GB-SCT-PKN,Perthshire and Kinross
GB,GB-SCT,GB-SCT-RFW,Renfrewshire
GB,GB-SCT,GB-SCT-SAY,South Ayrshire
GB,GB-SCT,GB-SCT-SCB,Scottish Borders
GB,GB-SCT,GB-SCT-SLK,South Lanarkshire
GB,GB-SCT,GB-SCT-STG,Stirling
GB,GB-SCT,GB-SCT-WDU,West Dunbartonshire
GB,GB-SCT,GB-SCT-WLN,West Lothian
GB,GB-SCT,GB-SCT-ZET,Shetland Islands
GB,GB-WLS,GB-WLS-AGY,Anglesey
GB,GB-WLS,GB-WLS-BGE,Bridgend
GB,GB-WLS,GB-WLS-BGW,Blaenau Gwent
GB,GB-WLS,GB-WLS-CAY,Caerphilly
GB,GB-WLS,GB-WLS-CGN,Ceredigion
GB,GB-WLS,GB-WLS-CMN,Carmarthenshire
GB,GB-WLS,GB-WLS-CRF,Cardiff
GB,GB-WLS,GB-WLS-CWY,Conwy
GB,GB-WLS,GB-WLS-DEN,Denbighshire
GB,GB-WLS,GB-WLS-FLN,Flintshire
GB,GB-WLS,GB-WLS-GWN,Gwynedd
GB,GB-WLS,GB-WLS-MON,Monmouthshire
GB,GB-WLS,GB-WLS-MTY,Merthyr Tydfil
GB,GB-WLS,GB-WLS-NTL,Neath Port Talbot
GB,GB-WLS,GB-WLS-NWP,Newport
GB,GB-WLS,GB-WLS-PEM,Pembrokeshire
GB,GB-WLS,GB-WLS-POW,Powys
GB,GB-WLS,GB-WLS-RCT,"Rhondda, Cynon, Taff"
GB,GB-WLS,GB-WLS-SWA,Swansea
GB,GB-WLS,GB-WLS-TOF,Torfaen
GB,GB-WLS,GB-WLS-VGL,Vale of Glamorgan
GB,GB-WLS,GB-WLS-WRX,Wrexham
GQ,GQ-C,GQ-C-CS,Centro Sur
GQ,GQ-C,GQ-C-KN,Kié-Ntem
GQ,GQ-C,GQ-C-LI,Litoral
GQ,GQ-C,GQ-C-WN,Wele-Nzas
GQ,GQ-I,GQ-I-AN,Annobón
GQ,GQ-I,GQ-I-BN,Bioko Norte
GQ,GQ-I,GQ-I-BS,Bioko Sur
ID,ID-IJ,ID-IJ-PA,Papua
ID,ID-IJ,ID-IJ-PB,Papua Barat
ID,ID-JW,ID-JW-BT,Banten
ID,ID-JW,ID-JW-JB,Jawa Barat
ID,ID-JW,ID-JW-JI,Jawa Timur
ID,ID-JW,ID-JW-JK,Jakarta Raya
ID,ID-JW,ID-JW-JT,Jawa Tengah
ID,ID-JW,ID-JW-YO,Yogyakarta
ID,ID-KA,ID-KA-KB,Kalimantan Barat
ID,ID-KA,ID-KA-KI,Kalimantan Timur
ID,ID-KA,ID-KA-KS,Kalimantan Selatan
ID,ID-KA,ID-KA-KT,Kalimantan Tengah
ID,ID-MA,ID-MA-MA,Maluku
ID,ID-MA,ID-MA-MU,Maluku Utara
ID,ID-NU,ID-NU-BA,Bali
ID,ID-NU,ID-NU-NB,Nusa Tenggara Barat
ID,ID-NU,ID-NU-NT,Nusa Tenggara Timur
ID,ID-SL,ID-SL-GO,Gorontalo
ID,ID-SL,ID-SL-SA,Sulawesi Utara
ID,ID-SL,ID-SL-SG,Sulawesi Tenggara
ID,ID-SL,ID-SL-SN,Sulawesi Selatan
ID,ID-SL,ID-SL-SR,Sulawesi Barat
ID,ID-SL,ID-SL-ST,Sulawesi Tengah
ID,ID-SM,ID-SM-AC,Aceh
ID,ID-SM,ID-SM-BB,Bangka Belitung
ID,ID-SM,ID-SM-BE,Bengkulu
ID,ID-SM,ID-SM-JA,Jambi
ID,ID-SM,ID-SM-KR,Kepulauan Riau
ID,ID-SM,ID-SM-LA,Lampung
ID,ID-SM,ID-SM-RI,Riau
ID,ID-SM,ID-SM-SB,Sumatera Barat
ID,ID-SM,ID-SM-SS,Sumatera Selatan
ID,ID-SM,ID-SM-SU,Sumatera Utara
IE,IE-C,IE-C-GY,Galway
IE,IE-C,IE-C-LM,Leitrim
IE,IE-C,IE-C-MO,Mayo
IE,IE-C,IE-C-RN,Roscommon
IE,IE-C,IE-C-SO,Sligo
IE,IE-L,IE-L-CW,Carlow
IE,IE-L,IE-L-DN,Dublin
IE,IE-L,IE-L-KE,Kildare
IE,IE-L,IE-L-KK,Kilkenny
IE,IE-L,IE-L-LD,Longford
IE,IE-L,IE-L-LH,Louth
IE,IE-L,IE-L-LS,Laoighis
IE,IE-L,IE-L-MH,Meath
IE,IE-L,IE-L-OY,Offaly
IE,IE-L,IE-L-WH,Westmeath
IE,IE-L,IE-L-WW,Wicklow
IE,IE-L,IE-L-WX,Wexford
IE,IE-M,IE-M-CE,Clare
IE,IE-M,IE-M-CK,Cork
IE,IE-M,IE-M-KY,Kerry
IE,IE-M,IE-M-LK,Limerick
IE,IE-M,IE-M-TY,Tipperary
IE,IE-M,IE-M-WD,Waterford
IE,IE-U,IE-U-CN,Cavan
IE,IE-U,IE-U-DL,Donegal
IE,IE-U,IE-U-MN,Monaghan
IN,IN-AN,IN-AN-AN,North and Middle Andaman
IN,IN-AN,IN-AN-AS,South Andaman
IN,IN-AN,IN-AN-NI,Nicobar
IN,IN-AP,IN-AP-AN,Anantapur
IN,IN-AP,IN-AP-CH,Chittoor
IN,IN-AP,IN-AP-CU,Kadapa
IN,IN-AP,IN-AP-EG,East Godavari
IN,IN-AP,IN-AP-GU,Guntur
IN,IN-AP,IN-AP-KR,Krishna
IN,IN-AP,IN-AP-KU,Kurnool
IN,IN-AP,IN-AP-NE,Sri Potti Sriramulu Nellore
IN,IN-AP,IN-AP-NI,Nizamabad
IN,IN-AP,IN-AP-PR,Prakasam
IN,IN-AP,IN-AP-SR,Srikakulam
IN,IN-AP,IN-AP-VS,Visakhapatnam
IN,IN-AP,IN-AP-VZ,Vizianagaram
IN,IN-AP,IN-AP-WG,West Godavari
IN,IN-AR,IN-AR-AN,Anjaw
IN,IN-AR,IN-AR-CH,Changlang
IN,IN-AR,IN-AR-EK,East Kameng
IN,IN-AR,IN-AR-ES,East Siang
IN,IN-AR,IN-AR-KK,Kurung Kumey
IN,IN-AR,IN-AR-LB,Lower Subansiri
IN,IN-AR,IN-AR-LD,Lower Dibang Valley
IN,IN-AR,IN-AR-LO,Lohit
IN,IN-AR,IN-AR-PA,Papum Pare
IN,IN-AR,IN-AR-TA,Tawang
IN,IN-AR,IN-AR-TI,Tirap
IN,IN-AR,IN-AR-UB,Upper Subansiri
